# brand	model	width	height	dpi — portrait pixels; generated by gen, do not edit
OSCAL	PILOT 5	720	1604	320
OSCAL	PILOT 6	1080	2460	480
OSCAL	S60	720	1440	320
OSCAL	S60Pro	720	1440	320
OSCAL	S70	720	1560	320
OSCAL	S70 Pro	720	1560	320
OSCAL	S80_RU	1080	2408	480
OSCAL	SPIDER 10	1200	1920	260
OSCAL	Spider8_EEA	1200	1920	280
OSCAL	TANK 1	1080	2460	480
OSCAL	Tiger 10	720	1612	320
OSCAL	Tiger 12	1080	2460	480
OSCAL	TIGER 13	720	1604	320
OSCAL	TIGER 8	720	1640	320
Oteeto	OE1	800	1280	240
OTOT	H10	720	1512	320
Oukitel	C10	480	960	240
Oukitel	C11	480	960	240
Oukitel	C11 Pro	720	1440	320
Oukitel	C12	480	996	240
Oukitel	C12 Pro	480	996	240
Oukitel	C13 Pro	480	996	240
Oukitel	C15 Pro	600	1280	240
Oukitel	C16 Pro	720	1520	320
Oukitel	C17 Pro	720	1560	320
Oukitel	C17_go_ROW	540	1200	240
Oukitel	C17_Plus_EEA	720	1560	320
Oukitel	C18 Pro	720	1600	320
Oukitel	C19	720	1560	320
Oukitel	C19 Pro	720	1560	320
Oukitel	C1_Pro_EEA	576	1280	213
Oukitel	C21	1080	2310	480
Oukitel	C21_Plus_EEA	720	1560	320
Oukitel	C21_Pro_EEA	720	1560	320
Oukitel	C22	720	1520	320
Oukitel	C23_Pro	720	1600	320
Oukitel	C25_RU	720	1600	320
Oukitel	C26_EEA	576	1280	260
Oukitel	C31_EEA	720	1600	320
Oukitel	C31_Pro_EEA	720	1600	320
Oukitel	C32_EEA	1080	2248	480
Oukitel	C33_EEA	720	1600	320
Oukitel	C35_EEA	720	1612	320
Oukitel	C36_T_EEA	576	1280	213
Oukitel	C37_EEA	1080	2408	480
Oukitel	C38_EEA	1080	2408	480
Oukitel	C50_EEA	720	1600	320
Oukitel	C51_EEA	720	1600	320
Oukitel	C53	720	1612	280
Oukitel	C57_Pro_EEA	576	1280	240
Oukitel	C57_S_EEA	576	1280	240
Oukitel	C58_EEA	720	1600	320
Oukitel	C58_Pro_EEA	720	1600	320
Oukitel	C59 Pro_A15_EEA	720	1640	320
Oukitel	C59_Pro_EEA	720	1640	320
Oukitel	C60_Pro_EEA	720	1640	320
Oukitel	C61_A15_EEA	720	1640	320
Oukitel	C61_Plus_ROW	720	1640	320
Oukitel	C61_Pro_A15_ROW	720	1640	320
Oukitel	C62_A15_ROW	720	1640	320
Oukitel	C62_Pro_A15_ROW	720	1640	320
Oukitel	C65_EEA	720	1600	320
Oukitel	C65_Pro_EEA	720	1600	320
Oukitel	C66_NFC_ROW	720	1560	318
Oukitel	C67_ROW	720	1560	318
Oukitel	C68_NFC_EEA	720	1560	320
Oukitel	C68_Plus_EEA	720	1560	320
Oukitel	C69_EEA	720	1560	320
Oukitel	C6_EEA	720	1600	320
Oukitel	C72_ROW	720	1640	320
Oukitel	C8 4G	640	1280	320
Oukitel	C8_ROW	640	1280	320
Oukitel	G1_EEA	576	1280	240
Oukitel	G1_S_EEA	576	1280	240
Oukitel	G2-EEA	576	1152	260
Oukitel	G6_NFC_EEA	576	1280	320
Oukitel	G7_EEA	576	1280	320
Oukitel	K10	1080	2160	480
Oukitel	K10000 Mix	720	1280	320
Oukitel	K10000 Pro	1080	1920	480
Oukitel	K10000_Max	1080	1920	480
Oukitel	K12	1080	2340	480
Oukitel	K13 Pro	720	1560	320
Oukitel	K15_Plus_RU	720	1600	320
Oukitel	K15_Pro_EEA	720	1600	320
Oukitel	K16_EEA	720	1280	320
Oukitel	K3	1080	1920	480
Oukitel	K3 Pro	1080	1920	480
Oukitel	K5	720	1440	320
Oukitel	K5000	720	1440	320
Oukitel	K6	1080	2160	480
Oukitel	K6000 Plus	1080	1920	480
Oukitel	K7	1080	2160	480
Oukitel	K7_Power	720	1440	320
Oukitel	K7_Pro	720	1440	320
Oukitel	K8	1080	2160	480
Oukitel	K9	1080	2244	480
Oukitel	K9 Pro	720	1640	320
Oukitel	MIX 2	1080	2160	480
Oukitel	OKT1	1200	1920	320
Oukitel	OKT3	1200	1920	320
Oukitel	OT11	800	1280	180
Oukitel	OT12_EEA	800	1280	180
Oukitel	OT5_EEA	1200	2000	320
Oukitel	OT5_S_V_EEA	1200	2000	300
Oukitel	OT6_EEA	800	1280	180
Oukitel	OT6_Kids_EEA	800	1280	180
Oukitel	OT6_Pro_EEA	800	1280	180
Oukitel	OT8_EEA	1200	1920	320
Oukitel	OT9	800	1280	180
Oukitel	OUKITEL_C1_EEA	576	1280	213
Oukitel	OUKITEL_C2_EEA	540	1200	230
Oukitel	OUKITEL_C3_EEA	540	1200	230
Oukitel	OUKITEL_C59_EEA	720	1640	320
Oukitel	OUKITEL_C60_EEA	720	1640	320
Oukitel	OUKITEL_C61_EEA	720	1640	320
Oukitel	OUKITEL_G3_EEA	576	1152	213
Oukitel	OUKITEL_G5_EEA	576	1152	213
Oukitel	OUKITEL_P1_EEA	1080	2412	480
Oukitel	OUKITEL_WP32_EEA	720	1440	320
Oukitel	P07_NFC_EEA	1200	1920	320
Oukitel	P1_Pro_EEA	1080	2412	480
Oukitel	RT10_EEA	1200	1920	260
Oukitel	RT1_EEA	1200	1920	320
Oukitel	RT2_EEA	1200	1920	320
Oukitel	RT3_Plus_EEA	800	1280	240
Oukitel	RT3_Pro_EEA	800	1280	240
Oukitel	RT3_S_EEA	800	1280	240
Oukitel	RT3_T_EEA	800	1280	240
Oukitel	RT5_EEA	1200	1920	320
Oukitel	RT6_NFC_EEA	1200	1920	320
Oukitel	RT7_TITAN_5G_EEA	1200	1920	320
Oukitel	RT7_TITAN_EEA	1200	1920	320
Oukitel	RT8_EEA	1200	1920	320
Oukitel	RT9_EEA	800	1280	200
Oukitel	S105B_RU	1080	2460	480
Oukitel	S109_RU	1080	2408	480
Oukitel	S115_EEA	1080	2408	480
Oukitel	S118_EEA	720	1600	320
Oukitel	U18	720	1512	320
Oukitel	U20_Plus	1080	1920	480
Oukitel	U22	720	1280	320
Oukitel	U23	1080	2246	480
Oukitel	U25 Pro	1080	1920	480
Oukitel	WP1	720	1440	320
Oukitel	WP10	1080	2400	480
Oukitel	WP100_EEA	1080	2460	480
Oukitel	WP100_TITAN_EEA	1080	2460	480
Oukitel	WP12	720	1440	320
Oukitel	WP12_Pro_EEA	720	1440	320
Oukitel	WP13_RU	720	1600	320
Oukitel	WP15	720	1600	320
Oukitel	WP15 S	720	1600	320
Oukitel	WP16_RU	720	1560	320
Oukitel	WP17_EEA	1080	2460	480
Oukitel	WP18	720	1440	320
Oukitel	WP18_P_R_EEA	720	1440	320
Oukitel	WP19_EEA	1080	2460	480
Oukitel	WP19_Pro	1080	2460	480
Oukitel	WP19_Pro_EEA	1080	2460	480
Oukitel	WP2	1080	2160	480
Oukitel	WP200_Pro_EEA	1080	2412	480
Oukitel	WP20_EEA	720	1440	320
Oukitel	WP20_Pro_EEA	720	1440	320
Oukitel	WP210_Pro_EEA	1080	2412	480
Oukitel	WP21_RU	1080	2460	480
Oukitel	WP21_U_EEA	1080	2460	480
Oukitel	WP23	720	1600	320
Oukitel	WP23_Plus_A15_ROW	576	1280	240
Oukitel	WP27_EEA	1080	2460	480
Oukitel	WP28_E_EEA	576	1280	240
Oukitel	WP28_S_EEA	576	1280	240
Oukitel	WP300_EEA	1080	2460	480
Oukitel	WP30_Pro_EEA	1080	2460	480
Oukitel	WP32_Pro_U_EEA	576	1152	260
Oukitel	WP33_Pro_U_EEA	1080	2408	480
Oukitel	WP35_EEA	1080	2408	480
Oukitel	WP35_Pro_EEA	1080	2408	480
Oukitel	WP35_S_EEA	720	1612	320
Oukitel	WP36_A16_EEA	720	1600	320
Oukitel	WP36_Pro_EEA	576	1280	240
Oukitel	WP36_U_EEA	576	1280	240
Oukitel	WP38_EEA	720	1600	320
Oukitel	WP38_U_EEA	576	1280	240
Oukitel	WP39_EEA	1080	2408	480
Oukitel	WP39_Pro_EEA	1080	2408	480
Oukitel	WP5	720	1440	320
Oukitel	WP5 Pro	720	1440	320
Oukitel	WP500 Ultra	1080	2460	480
Oukitel	WP5000	720	1440	320
Oukitel	WP500_EEA	1080	2460	480
Oukitel	WP50_EEA	720	1612	320
Oukitel	WP52_EEA	720	1612	320
Oukitel	WP53_EEA	576	1280	320
Oukitel	WP53_Pro_EEA	576	1280	240
Oukitel	WP53_S_EEA	576	1280	320
Oukitel	WP55_EEA	1080	2408	480
Oukitel	WP55_S_EEA	1080	2408	480
Oukitel	WP55_Ultra_EEA	1080	2408	480
Oukitel	WP56	1080	2460	480
Oukitel	WP58_Pro_EEA	720	1600	320
Oukitel	WP60_EEA	720	1560	320
Oukitel	WP61_EEA	1080	2460	480
Oukitel	WP61_Plus_EEA	1080	2460	480
Oukitel	WP61_Ultra_EEA	1080	2460	480
Oukitel	WP62_A15_EEA	1080	2408	480
Oukitel	WP66_EEA	1080	2408	480
Oukitel	WP68_Pro_EEA	720	1640	320
Oukitel	WP6_EEA	1080	2340	480
Oukitel	WP7	1080	2340	480
Oukitel	WP8_Pro	720	1560	320
Oukitel	WP9	720	1520	320
Oukitel	Y1000	720	1560	320
Oukitel	Y4800_EEA	1080	2340	480
OUZRS	OUZRSM4	768	1366	160
Overmax	OV-Qualcore-1023-3G	800	1280	160
Overmax	OV10273G	800	1280	160
Overmax	OV10274G	800	1280	213
OVERTECH	OX7S	600	1024	160
Ovion	V11_Lite_TR	720	1612	480
Ovion	V15_LITE	720	1612	280
Ovion	V20_PRO_TR	1080	2412	400
Ovion	V21_Pro	720	1600	280
Ovion	V30 Ultra	1080	2400	480
Ovion	V8_LITE	720	1612	280
OwnMobile	FUN 6	480	960	240
OwnMobile	FUN 7	720	1440	320
OwnMobile	SMART 8	720	1280	320
OwnMobile	SMART 9	720	1528	280
OwnMobile	Smart 9 Pro	1080	2246	480
OWXMobile	W50s	480	960	200
OX_TAB	Ox-p010-2	800	1280	180
OyeFit	T10_EEA	800	1280	213
Oysters	T72HMs 3G	600	1024	160
Oysters	Universal Phone 1	720	1600	320
Packard Bell	DAYTONA-G12	720	1600	320
Packard Bell	DAYTONA-G16	720	1560	480
Packard Bell	DAYTONA-G16-PRO	720	1560	480
Packard Bell	DAYTONA-G6	480	960	220
Packard Bell	DAYTONA_G8	720	1560	320
Packard Bell	INTERLAGOS-T32	800	1280	160
Packard Bell	M10400	800	1280	160
Packard Bell	M10500	800	1280	160
Packard Bell	M10600	800	1280	160
Packard Bell	M10905-32	800	1280	160
Packard Bell	M10950	1200	1920	240
Packard Bell	M11550	1080	1920	240
Packard Bell	MONZA-T5	600	1024	160
Packard Bell	PB9000-32	800	1280	160
Packard Bell	SILVERSTONE-T10	1200	1920	200
Packard Bell	Silverstone-T10X	1200	1920	240
Packard Bell	SILVERSTONE-T11	1200	1920	240
Packard Bell	SILVERSTONE-T18	1200	1920	240
Packard Bell	TARGA-F10PRO	800	1280	213
Packard Bell	TARGA-F11PRO	1200	1920	213
Packard Bell	TARGA-F14PRO	1200	1920	260
Packard Bell	TARGA-F7	600	1024	213
Packard Bell	TARGA-F8	800	1280	213
PAITANRY	C40	800	1280	160
PAITANRY	CH10PRO	800	1280	160
PAITANRY	CH10PROMAX	800	1280	160
PAITANRY	R16	800	1280	160
PAITANRY	R16-PRO	800	1280	160
PAITANRY	R16Pro_PAD_EEA	800	1280	200
PAITANRY	R16PROMAX	800	1280	160
PAITANRY	R95	800	1280	213
PAITANRY	SSK10	800	1280	160
PAITANRY	Y85	800	1340	160
PAITANRY	Y86_EEA	800	1340	213
Palm	PVG100	720	1280	320
Panasonic	Eluga A2	720	1280	320
Panasonic	ELUGA A4	720	1280	320
Panasonic	Eluga Arc 2	720	1280	320
Panasonic	Eluga I2	720	1280	320
Panasonic	Eluga I3	720	1280	320
Panasonic	ELUGA I6	480	960	240
Panasonic	ELUGA I7 EE	720	1440	320
Panasonic	ELUGA I8	720	1520	320
Panasonic	ELUGA Ray 600	720	1440	320
Panasonic	ELUGA Ray 610	720	1520	320
Panasonic	ELUGA Ray 700	1080	1920	480
Panasonic	Eluga Ray 800	1080	1920	420
Panasonic	ELUGA Ray 810	720	1500	320
Panasonic	Eluga Ray Max	1080	1920	480
Panasonic	Eluga Ray X	720	1280	320
Panasonic	ELUGA U3	720	1520	320
Panasonic	ELUGA X1	1080	2246	480
Panasonic	ELUGA Y	720	1512	320
Panasonic	ELUGA Y Pro	720	1512	320
Panasonic	ELUGA Z1	720	1500	320
Panasonic	ELUGA_F	720	1440	320
Panasonic	Eluga_Note	1080	1920	480
Panasonic	FZ-A2A	1200	1920	213
Panasonic	FZ-A3	1200	1920	240
Panasonic	FZ-B2	800	1280	213
Panasonic	FZ-B2D	800	1280	213
Panasonic	FZ-L1	720	1280	240
Panasonic	FZ-N1	720	1280	320
Panasonic	FZ-N1EVF	720	1280	320
Panasonic	FZ-S1	800	1280	240
Panasonic	FZ-T1	720	1280	320
Panasonic	FZ-X1	720	1280	320
Panasonic	P-01K	720	1280	320
Panasonic	P85	720	1280	320
Panasonic	P91	480	854	240
Panasonic	Panasonic P101	480	960	240
Panasonic	Panasonic P85 NXT	720	1280	320
Panasonic	SPU-A05-SWG	1200	1920	240
Panasonic	SPU-A06L-LWG	1200	1920	240
Panasonic	Tab 8	800	1280	320
Panasonic	TAB-A02	800	1280	160
Panasonic	TAB-A05-BA1	1080	2160	440
Panasonic	TAB-A05-SA	800	1280	160
Pantech	IM-100GN	1080	1920	480
Pantech	IM-100K	1080	1920	480
Pantech	IM-100S	1080	1920	480
Pantech	IM-A860K	1080	1920	480
Pantech	IM-A880S	1080	1920	480
Pantech	IM-A910S	1080	1920	480
Pantech	K-50	800	1280	310
Pantech	VEGA Secret Note	1080	1920	480
Pantech	VEGA Secret UP	1080	1920	480
PARTNER MOBILE	E22	720	1600	320
PARTNER MOBILE	EV1_PRO	720	1600	320
Pastigio	P15	800	1280	200
PATTERS	P7	480	854	240
PATTERS	P9	480	960	240
PAWBO	Tab-T13	1080	1920	210
PAWBO	Tab-T8	800	1280	213
PAX (CN)	A50	720	1440	320
PAX (CN)	A77	720	1440	320
PAX (CN)	M30	720	1440	320
PBS Kids	PBS700DVD	600	1024	160
PC Smart	PCSGOB10LTE-V2	800	1280	213
PC Smart	PCSGOB10MVA-A	800	1280	160
PCBOX	Curi_Lite_PCB-T103	600	1024	160
PCBOX	PCB-T104	800	1280	160
PCBOX	PCB-T105	800	1280	160
PCBOX	PCB-T106	800	1280	160
PCBOX	PCB-T107	800	1280	200
PCBOX	PCB-T732	600	1024	160
PCBOX	PCB_S1063	800	1280	160
PCBOX	PCB_T801	800	1280	180
PCD Argentina	C58_ARG	720	1600	320
PCD Argentina	P40	480	800	240
PCD Argentina	P41	480	800	240
PCD Argentina	P50	480	854	240
PCD Argentina	P55	480	960	240
PCD Argentina	P60 CENAM	600	1280	240
PCD Argentina	P60_CA	720	1560	320
PCD Argentina	P63L	720	1520	320
PCD Argentina	P65	720	1600	320
PCD Argentina	PD60	600	1280	240
PCD Argentina	PH4003	480	800	240
PCD Argentina	PL550	480	960	240
PCD Argentina	PL571US	720	1440	320
PCD LLC	Bengal Max	720	1600	320
PCD LLC	P55 US	480	960	240
PCD LLC	P65	720	1600	320
PCD LLC	P65L	576	1280	260
PEAQ	PET-1008-F464E	1200	1920	240
PEAQ	PET-1008-H332E	800	1280	160
PEAQ	PET-101-F464S	1200	1920	240
PEAQ	PET-101-H232E	800	1280	160
PEAQ	PET-101-H332S-W	800	1280	160
PEAQ	PET-10182-H332E	800	1280	200
PEAQ	PET-102-H232S	800	1332	160
PEAQ	PET-10380-H628S	800	1332	160
PEAQ	PET-1081-H232S	800	1280	160
PEAQ	PET-1081-LH332S	800	1280	213
PEAQ	PET-10980-F628E	1200	2000	240
PEAQ	PET-11080-2K628E	1200	2000	240
PEAQ	PET-11080-F428E	1200	1920	240
PEAQ	PET-882-H232S	800	1280	213
PEAQ	PET_10180_H464S	800	1280	160
PEAQ	PET_10181_H464S_EEA	800	1280	160
PEAQ	PET_11080-F628S	1200	1920	280
PEAQ	PET_11080-F656S_EEA	1200	1920	280
PEAQ	PET_11080_H428S	800	1280	160
PEAQ	PET_11081_H428S_EEA	800	1280	160
PEAQ	PET_8040_H464S	800	1280	213
PEICHENG	AT11PROK	800	1280	180
PEICHENG	AT74K	600	1024	160
PEICHENG	CP20TGOLD	800	1280	205
PEICHENG	CP31-4T	800	1280	213
PEICHENG	CP31M	800	1280	213
PEICHENG	CP31T	800	1280	205
PEICHENG	CP31U	800	1280	213
PEICHENG	P13Max	800	1280	213
PEICHENG	P13PRO	800	1280	160
PEICHENG	P13TMax	800	1280	200
PEICHENG	P13Ultra	800	1280	213
PEICHENG	Q1	600	1024	160
PEICHENG	Q8	600	1024	160
PEICHENG	Q8PRO	600	1024	160
PEICHENG	YQ10SA_MAX	800	1280	160
PEICHENG	YQ10SC_MAX	800	1280	213
PEICHENG	YQ10SPRO	800	1280	180
PEICHENG	YQ10ST_MAX	800	1280	180
PEICHENG	YQ11M	800	1280	177
PEICHENG	YQ11MK	800	1280	200
PEICHENG	ZB31	800	1280	213
PEICHENG	ZB32	800	1280	160
PEICHENG	ZB32_PRO	800	1280	160
PEICHENG	ZB32A	800	1280	180
PEICHENG	ZB32UA	800	1280	180
PEICHENG	ZB32V	800	1280	160
PeopleLink	AILiveBoard-Core	2160	3840	480
Pepperl+Fuchs	Smart-Ex 03	1080	2160	480
Pepperl+Fuchs	Smart-Ex 203	1080	2280	480
Performance	T9	600	1024	160
Permaray	Permaray-IFPD	2160	3840	320
PERSONA	MyTab_A8	800	1280	213
Philco	Hit Max	720	1560	320
Philco	Hit P10	720	1520	320
Philco	HIT P10a	720	1520	320
Philco	Hit P12	720	1600	320
Philco	HIT_P8	720	1560	320
Philco	P13	720	1600	320
Philco	PCS01	720	1440	320
Philco	PCS02	720	1560	320
Philco	PHILCO_TP7A6	600	1024	160
Philco	PTB7PAP_ PTB7PAB _ PTB7PAR	600	1024	160
Philco	PTB7QSG_3G	600	1024	160
Philco	PTB7R	600	1024	160
Philco	PTB8R	800	1280	213
Philco	PTB8R4G	800	1280	213
Philco	TP10A332	800	1280	213
Philco	TP10A464	800	1280	213
Philco	TP10F	800	1280	160
Philco	TP7A464	600	1024	160
Philco	TP7A464D	600	1024	160
Philco	TP7A4N	600	1024	160
PHILCO (ar)	P510	480	854	240
PHILCO (ar)	P610	480	960	220
PHILCO (ar)	TP10A464D	800	1280	160
Philips	65BDL4152E	2160	3840	320
Philips	BDL4252E	2160	3840	480
Philips	E1027	800	1280	160
Philips	Essence 11	720	1600	320
Philips	Essence 21	720	1600	480
Philips	OmniTab 1	1200	1920	320
Philips	Philips S260	480	960	240
Philips	Philips S318	720	1280	320
Philips	Philips S337	480	854	240
Philips	Philips S397	720	1440	320
Philips	Philips S561	720	1440	320
Philips	Philips S6206	720	1640	260
Philips	PHILIPS S6210	720	1612	320
Philips	PHILIPS S6210T	720	1600	320
Philips	PHILIPS S6310	720	1612	320
Philips	Philips S6320T	720	1600	480
Philips	PHILIPS S7710	720	1612	320
Philips	Philips S8310 EEA	720	1600	260
Philips	Philips S8320 EEA	720	1600	260
Philips	Philips S8325	720	1600	260
Philips	Philips V787	1080	1920	480
Philips	Philips X818	1080	1920	480
Philips	S309	480	800	240
Philips	S326	720	1280	320
Philips	S327	720	1280	320
Philips	S6122	720	1600	340
Philips	S6133S	720	1600	320
Philips	S7210	720	1600	320
Philips	S7220	720	1600	320
Philips	S8306	720	1640	300
Philips	T7250	1600	2560	320
Philips	T7305_TU	800	1280	213
Philips	T7305L_TU	800	1280	213
Philips	T7310_RU	1200	1920	280
Philips	T7315	800	1280	213
Philips	T7335	800	1340	280
Philips	T8010A	800	1280	213
Philips	T8015	1200	1920	240
Philips	T8015S	1200	1920	240
Philips	X586	720	1280	320
Philips	X588	720	1280	320
Philips	X818	1080	1920	480
Philips	Xenium S266	720	1560	320
Philips	Xenium S386	720	1280	320
Philips	Xenium S566	720	1560	320
Philips	Xenium V377	720	1280	320
Phoenix	PHONETABPRO	1200	1920	240
Phoenix Note	PPS2022-P156	1080	1920	160
Phone Max	M10	1080	2280	480
Phone Max	M3PRO	720	1560	320
Phone Max	P1000	1080	2400	480
Phone Max	P20 Pro	1080	2400	480
Phone Max	R4 GT	540	1200	280
Phone Max	T1_N	800	1280	260
Phone Max	X1	720	1440	320
Phone Max	X1_Pro	720	1440	320
PicassoTab	PicassoTab_A10	800	1280	180
PicassoTab	PicassoTab_X11	1200	2000	240
PicassoTab	PicassoTab_X11_2025	1200	2000	240
PINOCCHIO	SGWIFIPAD320093	800	1280	213
Pioneer	SDA-80TAB	800	1280	213
Pioneer	SDA-835TAB	800	1280	213
Pioneer	SDA-8TAB	800	1280	213
Pioneer	XDP-100R	720	1280	320
Pioneer	XDP-300R	720	1280	320
Piranha	Piranha8032	800	1280	160
Pitney Bowes	SendPro C Series	600	1024	160
PIXART	Pixart_P20	800	1280	213
PIXART	SZ10M68	800	1280	160
PIXGOOD	M103-EEA	1200	1920	240
PIXGOOD	M323-EEA	800	1280	160
PIXGOOD	M328-EEA	1200	1920	213
PIXGOOD	M618-EEA	1200	2000	240
PIXGOOD	M902-EEA	800	1280	213
PIXPEAK	L60-EEA	800	1280	200
PIXPEAK	M186-EEA	1200	1920	280
PIXPEAK	M258-EEA	1200	1920	213
PIXPEAK	P107-EEA	1200	1920	240
PIXPEAK	Tablet	1200	2000	240
PIXPEAK	U921	1200	1920	240
PIXPEAK	U921-EEA	1200	1920	240
PIXPRO	PIXPRO L1 PRO	720	1440	320
PIXPRO	VisionTab_10	800	1280	180
Pixus	Pixus_Arena	1200	2000	240
Pixus	Pixus_Blast	1200	1920	240
Pixus	Pixus_Combo	1200	1920	280
Pixus	Pixus_Deon	800	1280	320
Pixus	Pixus_Drive	1200	2000	320
Pixus	Pixus_Falcon	1200	2000	320
Pixus	Pixus_Folio	1200	1920	360
Pixus	Pixus_Hammer	1200	1920	240
Pixus	Pixus_Joker	1200	1920	240
Pixus	Pixus_Line	800	1280	180
Pixus	Pixus_Sprint	800	1280	160
Pixus	Pixus_Sprint_2_16	800	1280	213
Pixus	Pixus_Titan	1200	2000	320
Pixus	Pixus_Touch_7_3G	600	1024	160
Pixus	Pixus_Wing	1200	2000	240
Plaisio	Aqua	800	1280	160
Plaisio	Aqua_II	800	1280	160
Plaisio	Calltab2GB10.1"	800	1280	160
Plaisio	Fire	800	1280	160
Planet Computers	Astro_Slide_5G_Transformer	1080	2340	480
Planet Computers	Cosmo_Communicator	1080	2160	480
Planet Computers	Gemini	1080	2160	480
Plimpton	Kids10_A15	800	1280	213
Plimpton	Kids10_A15_EEA	800	1280	213
Plimpton	Kids20	800	1280	213
Plimpton	Kids20_PA15	800	1280	213
Plimpton	Kids20A14	800	1280	213
Plimpton	Kids20A14_EEA	800	1280	213
Plimpton	Kids20A15	800	1280	160
Plimpton	Kids_10	800	1280	160
Plimpton	Kids_10_EEA	800	1280	213
Plimpton	Kids_10_ver13	800	1280	213
Plimpton	Kids_10_ver14	800	1280	213
Plimpton	Kids_10_ver14_EEA	800	1280	213
Plimpton	Kids_8	800	1280	213
Plimpton	P1A15	800	1280	213
Plimpton	P2	800	1280	160
Plimpton	P60Plus	1200	1920	240
Plimpton	P60Pro	800	1280	213
Plimpton	P70_14	800	1280	213
Plimpton	P8	800	1280	213
Plimpton	P8Pro	800	1280	213
Plimpton	P8ProA14	800	1280	213
Plimpton	P8ProA14_EEA	800	1280	213
Plimpton	Paper_8	800	1280	160
Plimpton	PlimPad_P3	800	1280	160
Plimpton	PlimPad_P3_Pro	800	1280	160
Plimpton	PlimPad_P60	1200	1920	320
Plimpton	X100	1200	1920	320
PLOYER	A1190	800	1280	213
PLOYER	CP-518	800	1280	213
PLOYER	CP-519	1200	1920	280
Plum	Z555	720	1440	320
Plum	Z570	720	1440	320
Plum	Z711	800	1280	213
Plum	Z712	600	1024	213
Plusone	FTJ152C	720	1280	320
Plusone	FTJ161A	480	800	240
Plusone	Priori 3	480	854	240
Plusone	Priori3S	720	1280	320
PlusStyle	PS_TAB_WB01	1200	1920	240
Pluzz	P13	1080	2340	480
PN_RAVEC	PN_RAVEC_TABLETTE	1200	1920	240
POCKAM	P10	800	1280	213
POCKAM	P10 Kid	800	1280	213
POCKAM	P10 Pro	800	1280	213
POCKAM	P11	800	1280	213
POCKAM	P11 Pro	1200	1920	280
POCKAM	P12	1200	2000	280
POCKAM	P12 Pro	1200	2000	280
POCKAM	P13	1200	1920	280
POCKAM	P13 Pro	1200	1920	280
POCKAM	P9T-P	1600	2400	320
POCO	POCO C31	720	1600	320
POCO	POCO C50	720	1600	320
POCO	POCO C51	720	1600	320
POCO	POCO C55	720	1650	320
POCO	POCO C61	720	1650	320
POCO	POCO C65	720	1600	320
POCO	POCO C71	720	1640	320
POCO	POCO C75	720	1640	320
POCO	POCO C75 5G	720	1640	320
POCO	POCO C81 Pro	720	1600	320
POCO	POCO C85	720	1600	320
POCO	POCO C85 5G	720	1600	320
POCO	POCO C85x 5G	720	1600	320
POCO	POCO F2 Pro	1080	2400	440
POCO	POCO F3	1080	2400	440
POCO	POCO F3 GT	1080	2400	440
POCO	POCO F4	1080	2400	440
POCO	POCO F4 GT	1080	2400	440
POCO	POCO F5	1080	2400	440
POCO	POCO F6	1220	2712	480
POCO	POCO F6 Pro	1440	3200	560
POCO	Poco F7	1280	2772	520
POCO	Poco F7 Pro	1440	3200	600
POCO	Poco F7 Ultra	1080	2400	600
POCO	POCO F8 Pro	1156	2510	480
POCO	POCO F8 Ultra	1200	2608	480
POCO	POCO M2	1080	2340	440
POCO	POCO M2 Pro	1080	2400	440
POCO	POCO M3	1080	2340	440
POCO	POCO M3 Pro 5G	1080	2400	440
POCO	POCO M4 5G	1080	2408	440
POCO	POCO M4 Pro	1080	2400	440
POCO	POCO M4 Pro 5G	1080	2400	440
POCO	POCO M5	1080	2408	440
POCO	POCO M6	1080	2460	440
POCO	POCO M6 Plus 5G	1080	2460	440
POCO	POCO M6 Pro	1080	2400	440
POCO	POCO M6 Pro 5G	1080	2460	440
POCO	POCO M7	1080	2340	450
POCO	POCO M7 5G	720	1640	320
POCO	POCO M7 Plus 5G	1080	2340	450
POCO	POCO M7 Pro 5G	1080	2400	450
POCO	Poco M7 Pro 5G	1080	2400	450
POCO	POCO M8 5G	1080	2392	450
POCO	POCO M8 Power 5G	1080	2396	450
POCO	POCO M8 Pro 5G	1280	2772	520
POCO	POCO Pad	1600	2560	320
POCO	POCO Pad C1	1280	2048	280
POCO	POCO Pad M1	1600	2560	320
POCO	POCO X2	1080	2400	440
POCO	POCO X3	1080	2400	440
POCO	POCO X3 NFC	1080	2400	440
POCO	POCO X3 Pro	1080	2400	480
POCO	POCO X4 GT	1080	2460	440
POCO	POCO X4 Pro 5G	1080	2400	440
POCO	POCO X5 Pro 5G	1080	2400	440
POCO	POCO X6 5G	1220	2712	480
POCO	POCO X6 Pro 5G	1220	2712	480
POCO	POCO X7	1220	2712	520
POCO	POCO X7 Pro	1220	2712	520
POCO	POCO X8 Pro	1268	2756	520
POCO	POCO X8 Pro Max	1280	2772	520
Point Mobile	PM30	720	1280	320
Point Mobile	PM351	480	800	240
Point Mobile	PM352	480	800	200
Point Mobile	PM45	1080	1920	480
Point Mobile	PM451	480	800	240
Point Mobile	PM452	480	800	200
Point Mobile	PM550	480	800	240
Point Mobile	PM66	480	800	240
Point Mobile	PM67	480	800	240
Point Mobile	PM68	480	800	200
Point Mobile	PM75	720	1440	320
Point Mobile	PM80	720	1280	320
Point Mobile	PM84	720	1440	280
Point Mobile	pm85	1080	1920	480
Point Mobile	PM86	1080	1920	440
